ID,pred
25406,0.009889789309483763
25407,0.05538268162138067
25408,0.24651591260062256
25409,0.028505280555161876
25410,0.08531385430048644
25411,0.03782630719201542
25412,0.20779379512656415
25413,0.8012732493551127
25414,0.3715108891679396
25415,0.16943865638062602
25416,0.009624305425816264
25417,0.18094332261889126
25418,0.014703534426702573
25419,0.010639584198963449
25420,0.03768480010741785
25421,0.01039277996856803
25422,0.006068304626037078
25423,0.013275809278437481
25424,0.019805520830657026
25425,0.014925183573723615
25426,0.0704961724355833
25427,0.23718432931630562
25428,0.020971535907304384
25429,0.14385952509398586
25430,0.08878831405480306
25431,0.052648684898474386
25432,0.045043327063500116
25433,0.012321199746922988
25434,0.5753824719121159
25435,0.022054384497669957
25436,0.011681409946319663
25437,0.026469481947249376
25438,0.023332163801908355
25439,0.39610938849925154
25440,0.0924571371993704
25441,0.31393658694027865
25442,0.011706880252660866
25443,0.01764149986682854
25444,0.2734063740822677
25445,0.02778296352487392
25446,0.06770441444424866
25447,0.0418884305918106
25448,0.05054745920679676
25449,0.07749599013387821
25450,0.017338199625712116
25451,0.03290395315896533
25452,0.0628012708618223
25453,0.015008456609546608
25454,0.607501189492665
25455,0.03492436450559702
25456,0.019120669490055364
25457,0.6514659488881082
25458,0.6914834655752103
25459,0.047782689280809004
25460,0.08763679825215127
25461,0.013216289228145398
25462,0.06826527926700708
25463,0.22700210871367854
25464,0.04018117718926218
25465,0.01227184187412165
25466,0.11383024931667453
25467,0.162579676277723
25468,0.025019276807009508
25469,0.00746642651614545
25470,0.024861299953696504
25471,0.022549622364236167
25472,0.012130900129179398
25473,0.05788793293325268
25474,0.01912236983008905
25475,0.010464271116008025
25476,0.01273123827796723
25477,0.01869918903849716
25478,0.44305636656091674
25479,0.011359732582630358
25480,0.034715142227209415
25481,0.06297032523651595
25482,0.019084401104558172
25483,0.0204180335747284
25484,0.07952557804867656
25485,0.475005936164917
25486,0.09305073395851057
25487,0.009639834389929922
25488,0.27986182749244715
25489,0.4558411956521596
25490,0.4215583284345415
25491,0.29512432140939343
25492,0.009422140792620338
25493,0.22132509307291595
25494,0.4354095579060077
25495,0.025153694038614137
25496,0.021397890418378997
25497,0.03422087038392515
25498,0.008894052766189861
25499,0.027310134516532077
25500,0.009341571676465342
25501,0.02740357797632863
25502,0.18711214357440234
25503,0.016865019825532436
25504,0.009388933597421757
25505,0.42636179425769777
25506,0.027062047276140953
25507,0.009807353663526164
25508,0.010599323402746802
25509,0.01637891371379644
25510,0.03480516609506115
25511,0.17177711504672288
25512,0.16584650821279012
25513,0.04888879558342753
25514,0.011721152912404774
25515,0.5419440849480313
25516,0.024325915812125617
25517,0.009629105839960905
25518,0.4086427292109716
25519,0.017106980163583772
25520,0.10746738534574937
25521,0.029896051114486562
25522,0.012833112256458206
25523,0.33787485488439595
25524,0.016291677042685557
25525,0.26690983389234013
25526,0.6319821880137132
25527,0.1251626241597694
25528,0.014761365137292447
25529,0.21214758591863334
25530,0.013842169719609677
25531,0.0324830253822335
25532,0.049888100340515606
25533,0.07487972088063435
25534,0.09709519950123674
25535,0.059400929889484914
25536,0.1412861556273796
25537,0.008376889059187757
25538,0.050808105035313494
25539,0.6859729886222302
25540,0.4487342710577664
25541,0.38572236799794507
25542,0.021808165296895353
25543,0.030378165422658775
25544,0.026100634990665263
25545,0.010693864784688081
25546,0.030670357360960132
25547,0.013419602542989467
25548,0.06542436657305593
25549,0.006887493978637736
25550,0.038582702306373985
25551,0.14817897425102625
25552,0.371016168756898
25553,0.01986133618495167
25554,0.008239674138190468
25555,0.04237422869572038
25556,0.5681391906638965
25557,0.015495765858965917
25558,0.009425646511912885
25559,0.007754573182438335
25560,0.04559002373595832
25561,0.20894622485122505
25562,0.011895592319642307
25563,0.028559657106917918
25564,0.5172948585481779
25565,0.020089255070934484
25566,0.04413253602653635
25567,0.05984074476111063
25568,0.7028132169744452
25569,0.0359006694864875
25570,0.009893134663757687
25571,0.6275687278912828
25572,0.009077940392583167
25573,0.01655061750261759
25574,0.010929141295639246
25575,0.015143529795094991
25576,0.03578105742940012
25577,0.05054745920679676
25578,0.009008326581675198
25579,0.028472656593772402
25580,0.00691244439132491
25581,0.06045950951468206
25582,0.014071698418289445
25583,0.4445529767751604
25584,0.017163821167554466
25585,0.9322673247870815
25586,0.010757646544553036
25587,0.017181876262812177
25588,0.2486434754910446
25589,0.056429985082856474
25590,0.006631139556193471
25591,0.006623112689518618
25592,0.034503504277152486
25593,0.007725506884632299
25594,0.09689415924098503
25595,0.5513919571389421
25596,0.3187582403500925
25597,0.012831396016457861
25598,0.20612160033261864
25599,0.01950451513218108
25600,0.009816729779627569
25601,0.011705579227084392
25602,0.031659215710545925
25603,0.03983124063393534
25604,0.038337250146361385
25605,0.059295741528184245
25606,0.6972759393482005
25607,0.025100330886603916
25608,0.015411835334948163
25609,0.01707547368051468
25610,0.024529266569791097
25611,0.6939892502175461
25612,0.08590143601564584
25613,0.02249239395433069
25614,0.7811652114373869
25615,0.024849890362830775
25616,0.009339144578679529
25617,0.00951129269839155
25618,0.41864865068133333
25619,0.07697248630669135
25620,0.10673168802865161
25621,0.06279533381537304
25622,0.03586934628927344
25623,0.016605540987080142
25624,0.23123234260862713
25625,0.2861541972712379
25626,0.009644994400750211
25627,0.011474894520737236
25628,0.022549116163387242
25629,0.44450799896789556
25630,0.055400635791406236
25631,0.6288877602129788
25632,0.28645699315236234
25633,0.02398942604581076
25634,0.14265557876354754
25635,0.009320493897793868
25636,0.03537688240302297
25637,0.012742559193130961
25638,0.1966353658155125
25639,0.007008294525048413
25640,0.007496799834029748
25641,0.009804477574619915
25642,0.0985125843128034
25643,0.01187735112277129
25644,0.00751331323765146
25645,0.10382399985825733
25646,0.00969118405100414
25647,0.019517299145234562
25648,0.595245240993515
25649,0.5587149315305227
25650,0.37673969469420737
25651,0.015900566552221707
25652,0.18830303259581438
25653,0.5188270189061792
25654,0.08710257291784815
25655,0.010660750647597791
25656,0.580219427057384
25657,0.10184281013335518
25658,0.01936357553489047
25659,0.04265245557129074
25660,0.01013016982955688
25661,0.021538496155822498
25662,0.028233442260802412
25663,0.38428083800107543
25664,0.04100136804732237
25665,0.015184811971496542
25666,0.10535530493280892
25667,0.010579269368622819
25668,0.04672395905938622
25669,0.09478312719065099
25670,0.2630161167934469
25671,0.08928838649274505
25672,0.007798182531329792
25673,0.008270663959520459
25674,0.019002024998003984
25675,0.5341630522702242
25676,0.00752957424061829
25677,0.02810597430654426
25678,0.01661997087504778
25679,0.05937641866914184
25680,0.027741166725417116
25681,0.01719852492002117
25682,0.03619441508436474
25683,0.14815787151974819
25684,0.014687685980756643
25685,0.0069625457331666035
25686,0.22478470634105016
25687,0.010710659978247536
25688,0.02656393398511809
25689,0.2502696898583334
25690,0.06371103176092174
25691,0.020981610448030572
25692,0.1970564241423492
25693,0.02658102203985366
25694,0.015843225328604917
25695,0.020436095131656708
25696,0.03761593058720392
25697,0.23871870158739317
25698,0.050565464851611897
25699,0.02013563262128009
25700,0.07675329041117405
25701,0.27197201621394074
25702,0.03983720689179827
25703,0.041632284162467115
25704,0.009954973732685037
25705,0.04550461166960352
25706,0.5410526922988945
25707,0.0866441440403428
25708,0.09495771008965374
25709,0.6234792229194271
25710,0.04359002803118808
25711,0.04124681295983535
25712,0.009918015765634189
25713,0.065099856262024
25714,0.22204191646243762
25715,0.014252977714851518
25716,0.04166960972260865
25717,0.06438417712721702
25718,0.009576355217856542
25719,0.7883911380351835
25720,0.014163276157000356
25721,0.315839852359214
25722,0.2315234624918607
25723,0.62842248535948
25724,0.01661997087504778
25725,0.021050398520689226
25726,0.059162361579478184
25727,0.016161810067594033
25728,0.09530837135366758
25729,0.01191096776502514
25730,0.01921773737160009
25731,0.015135159287629662
25732,0.009052569751537787
25733,0.14070646553570723
25734,0.036153345901156826
25735,0.048096054658944405
25736,0.02993493863301016
25737,0.03388612671316827
25738,0.7862175565019106
25739,0.018639407154430996
25740,0.06406409322549739
25741,0.011496007310791808
25742,0.05793174190735226
25743,0.006639404708333035
25744,0.025461209447920033
25745,0.006495620966351607
25746,0.012581465081573736
25747,0.03365511361022155
25748,0.7837234244399613
25749,0.8138752016161264
25750,0.02039105113639248
25751,0.00839160793178905
25752,0.055001141665026954
25753,0.014226540857850922
25754,0.06043165234310618
25755,0.021364216177213097
25756,0.03354361097366538
25757,0.16414123722539584
25758,0.861439946762707
25759,0.06854548988472538
25760,0.26049163670022546
25761,0.06468680979638035
25762,0.7274995852163568
25763,0.01155668040709776
25764,0.0420130210761037
25765,0.009481220290601564
25766,0.04636446385736096
25767,0.21116396168544835
25768,0.01260558522734235
25769,0.29276103593097547
25770,0.013646613189100345
25771,0.8358849963928318
25772,0.24689431292922806
25773,0.01698510293185876
25774,0.014153114481097715
25775,0.08920383394465344
25776,0.46265013093410245
25777,0.015351302513404507
25778,0.16338512496738944
25779,0.450328797915501
25780,0.6689742811235325
25781,0.03823993383926956
25782,0.696056413511947
25783,0.013453560175607976
25784,0.05086623008576903
25785,0.6155606482492415
25786,0.29176057875652234
25787,0.01689129205719619
25788,0.013333922228195265
25789,0.0427048750922248
25790,0.04817102667526236
25791,0.018182654004098076
25792,0.06035948997508632
25793,0.040768623657572924
25794,0.007246991777484791
25795,0.8400675768316244
25796,0.04729032144644482
25797,0.038975305458022434
25798,0.04867049292303369
25799,0.7795616636473313
25800,0.019619926919177737
25801,0.06177232700123354
25802,0.005726990366481731
25803,0.013932398870751268
25804,0.09099112581335143
25805,0.010355149408691788
25806,0.01567368929965926
25807,0.04651565845828949
25808,0.020359990625364113
25809,0.03546479283366119
25810,0.029177153107794312
25811,0.40138990315932027
25812,0.23773947404500764
25813,0.01779387048370055
25814,0.03163114525596004
25815,0.03613150237086719
25816,0.6247923643987501
25817,0.013820174695203151
25818,0.01132230435588923
25819,0.02017989012849896
25820,0.031950332047447086
25821,0.015554037576540633
25822,0.012532106792488321
25823,0.3081817414147204
25824,0.2068375236357862
25825,0.04565571498128017
25826,0.04103181806111665
25827,0.01604113191477062
25828,0.8594557123024061
25829,0.6915510392213139
25830,0.0581959777295429
25831,0.8621541372589293
25832,0.007262886000193223
25833,0.09140979490064434
25834,0.7573799485139776
25835,0.019060494250822044
25836,0.00954531426937587
25837,0.02305486548258603
25838,0.12350163086249082
25839,0.5198345360748172
25840,0.01933038759015765
25841,0.9291558604911303
25842,0.01930422919930946
25843,0.04559646590039895
25844,0.01864490578417261
25845,0.3935767955630379
25846,0.04002756187060455
25847,0.0114904349505758
25848,0.008605778552704701
25849,0.04026378917922224
25850,0.017135097469555816
25851,0.05483035868011047
25852,0.03899698786383762
25853,0.11580847995017991
25854,0.008098022367581788
25855,0.01737769231212689
25856,0.03095655184538546
25857,0.006180941476280661
25858,0.006827660730547144
25859,0.11283987571943711
25860,0.020316263048908736
25861,0.02224889837775449
25862,0.03956349767845984
25863,0.017049425587739083
25864,0.01259796728117567
25865,0.01989635789887852
25866,0.062495218959363996
25867,0.03291641472586712
25868,0.009341571676465342
25869,0.018905570381155708
25870,0.04791505954840988
25871,0.007436827778878289
25872,0.019804928618737366
25873,0.401969013790204
25874,0.26110014716995306
25875,0.013035856912853345
25876,0.011166832947550763
25877,0.031470896959283776
25878,0.0085631592009706
25879,0.011686666716317419
25880,0.07639386445971018
25881,0.010623450760162646
25882,0.011466372207027445
25883,0.014987861964403007
25884,0.0543829430371931
25885,0.031645288737968374
25886,0.17663495636495002
25887,0.019496244504391958
25888,0.037610925206624485
25889,0.029173301210109758
25890,0.012130900129179398
25891,0.06611837970093215
25892,0.031806637008266754
25893,0.010367167614597042
25894,0.20119865860156327
25895,0.048959087219100736
25896,0.010209096017597442
25897,0.09709519950123674
25898,0.012388530310337972
25899,0.03991409912764183
25900,0.8507949465255812
25901,0.7699924659062373
25902,0.037129746581292034
25903,0.01689129205719619
25904,0.15596481516171798
25905,0.24849342467596092
25906,0.012276405254322657
25907,0.008906976217722686
25908,0.07896538692235325
25909,0.34902261868692025
25910,0.006513299791535742
25911,0.04721475145032443
25912,0.21364873386479707
25913,0.8856340678751485
25914,0.7250371098060571
25915,0.14958645608214088
25916,0.01575984244854488
25917,0.031250426988055184
25918,0.018713649122405567
25919,0.03317090063326077
25920,0.029654285073625098
25921,0.029654285073625098
25922,0.05505458487885688
25923,0.17269630212501755
25924,0.021121463305075323
25925,0.10692098863237609
25926,0.007600686790887412
25927,0.00807694903818864
25928,0.010102773689289496
25929,0.8587117134739534
25930,0.030881284129495666
25931,0.026978574681534383
25932,0.014943228034640578
25933,0.22914853023002044
25934,0.01018196939246557
25935,0.06746994803985341
25936,0.025792576273158646
25937,0.256009977366499
25938,0.0125241192143073
25939,0.020531022223169406
25940,0.008397203003885209
25941,0.006908611132535292
25942,0.09651185612611227
25943,0.0434918798212147
25944,0.11797384671469373
25945,0.24080991900175994
25946,0.2689718485326829
25947,0.2755341659638648
25948,0.17351657678215796
25949,0.020330441777543437
25950,0.04465339994382531
25951,0.12534644606930198
25952,0.4310776469453059
25953,0.01034202051740662
25954,0.011702287804488848
25955,0.19009087542437555
25956,0.018241370919740856
25957,0.05175499737091817
25958,0.011682912927669098
25959,0.08455479936759974
25960,0.08979843674810678
25961,0.046759561065143625
25962,0.18471377837500733
25963,0.027860984714432137
25964,0.03938625092558155
25965,0.03502934944415109
25966,0.010380517056349271
25967,0.08816700215396892
25968,0.06009385804933652
25969,0.019096965653735122
25970,0.03554009819870174
25971,0.03209121767447123
25972,0.009839582158211825
25973,0.006338327873076772
25974,0.02686721558786903
25975,0.05203072271787956
25976,0.6544040469948682
25977,0.006513299791535742
25978,0.04015161501911997
25979,0.0725298357363004
25980,0.008708400325017624
25981,0.006688547593042984
25982,0.6388103588491847
25983,0.10246377684913109
25984,0.20995782288427287
25985,0.006977906845773006
25986,0.18312571102711508
25987,0.7321672469949146
25988,0.559355979345248
25989,0.021219912196806957
25990,0.013350317307289954
25991,0.03980989960600843
25992,0.016082751443011988
25993,0.7530221625314967
25994,0.012139388546989243
25995,0.07592229327059404
25996,0.018608583306996492
25997,0.15770334396415853
25998,0.4474400309537745
25999,0.24345498789268077
26000,0.1680939361924353
26001,0.03170097426451139
26002,0.02360618092521203
26003,0.8406206608799797
26004,0.019420465516414232
26005,0.3550949694315232
26006,0.31151139456990956
26007,0.015759763077040464
26008,0.19791850048792337
26009,0.13477804291750062
26010,0.19334675464613826
26011,0.02530883820623954
26012,0.013922865513978117
26013,0.01802010306794006
26014,0.658909127375524
26015,0.006932399812352669
26016,0.01122227014375113
26017,0.011144573353792278
26018,0.03851026634181196
26019,0.42983898480170496
26020,0.011313030607795434
26021,0.6336475098787159
26022,0.03406234239524663
26023,0.05960864229370468
26024,0.020494765801095275
26025,0.09041059538897836
26026,0.013374690509930254
26027,0.014299432706322866
26028,0.011309599647101758
26029,0.05675036337005447
26030,0.011846915453705129
26031,0.2754524328418104
26032,0.02412713175439729
26033,0.032694727563231156
26034,0.05429107591302903
26035,0.13760781477774708
26036,0.46254189957473324
26037,0.017856753601964908
26038,0.12351524064747949
26039,0.012892058323304643
26040,0.013842169719609677
26041,0.5820500000940815
26042,0.04892620073485391
26043,0.050416325264528744
26044,0.04963739903550825
26045,0.011227295910225712
26046,0.025246082064397563
26047,0.009962659771206911
26048,0.008581092486690527
26049,0.07156631455061256
26050,0.008082862087418995
26051,0.06131615623033337
26052,0.0239296756911401
26053,0.043284708096303345
26054,0.006143723235407738
26055,0.011764584536832028
26056,0.0329610824566501
26057,0.3920124874132301
26058,0.02432736608479673
26059,0.013189848338002456
26060,0.41100200831222106
26061,0.43574285028886534
26062,0.01568980029083884
26063,0.00772646844071483
26064,0.03556511111394981
26065,0.04433167596427037
26066,0.09200658294933636
26067,0.04099444834852839
26068,0.05612587684391375
26069,0.2547339240929245
26070,0.09549351940617666
26071,0.010599546027024535
26072,0.01017831501394535
26073,0.011938167574104543
26074,0.08171937064240047
26075,0.10720441983299091
26076,0.046200800117928764
26077,0.029978716879029588
26078,0.020475138646185227
26079,0.013172610968818449
26080,0.8258975912544294
26081,0.239992759013019
26082,0.02933351171702
26083,0.25101630883561105
26084,0.019420465516414232
26085,0.04960586826314758
26086,0.2001222759200845
26087,0.03322636087695521
26088,0.01620497161062955
26089,0.03211823518739899
26090,0.05040271928127876
26091,0.47672976195979927
26092,0.00993762374611107
26093,0.020281581221058855
26094,0.18707490448366096
26095,0.032737175748338086
26096,0.07950404681568364
26097,0.09429531016643165
26098,0.010824859407398291
26099,0.016130298638894928
26100,0.009724577109384182
26101,0.04570680344480351
26102,0.013228125909020751
26103,0.8917026284506206
26104,0.012551398338289449
26105,0.03944823991552067
26106,0.023703356351124437
26107,0.07193982153854575
26108,0.2456298434634182
26109,0.01595773686797149
26110,0.015300952195755675
26111,0.009581307308622633
26112,0.08101603981776077
26113,0.05262401533474353
26114,0.05792567147565857
26115,0.01662312637318363
26116,0.009890186533444778
26117,0.7834438652726646
26118,0.05401111027490841
26119,0.054432048388854945
26120,0.006513299791535742
26121,0.007834046587711183
26122,0.010947829895253273
26123,0.26432939339618033
26124,0.05755531671211521
26125,0.012770432571893255
26126,0.11939684419524668
26127,0.008201462071294437
26128,0.0072348764737596195
26129,0.1005392073312919
26130,0.19089400684409222
26131,0.1863318077217354
26132,0.016346200393360048
26133,0.03144045984023746
26134,0.6040541453305142
26135,0.7055995469004411
26136,0.010814406769713339
26137,0.5426118583760228
26138,0.3406400440940085
26139,0.009677105240435547
26140,0.9325825571346693
26141,0.015957498572186053
26142,0.5107231380864281
26143,0.02008530261029669
26144,0.009066319336576653
26145,0.01402018757300646
26146,0.01017831501394535
26147,0.038872963700923385
26148,0.025843533260422043
26149,0.010599323402746802
26150,0.047888155661592824
26151,0.017693267845813834
26152,0.0104643789418397
26153,0.035091177037901655
26154,0.012558387985074096
26155,0.04107735357558251
26156,0.04585442624340268
26157,0.07126986092449794
26158,0.015279246360110122
26159,0.010767337793857
26160,0.014630083086014269
26161,0.03187466342881181
26162,0.045836444351083985
26163,0.056840334305259956
26164,0.03137725214750954
26165,0.05442164975326606
26166,0.18211764553795726
26167,0.016477916349472172
26168,0.018259665210848226
26169,0.7427140768694902
26170,0.006543454839046728
26171,0.06581993489047784
26172,0.08916261397605725
26173,0.012126598720131207
26174,0.26690489324933364
26175,0.008620525884305109
26176,0.008457602968083415
26177,0.06154026874098276
26178,0.014254608080162632
26179,0.017858953260335642
26180,0.010729238118585267
26181,0.07665688846227285
26182,0.022687970042654063
26183,0.5770418897525311
26184,0.011902064145012456
26185,0.028165530478164776
26186,0.00889382610088074
26187,0.030697276208119
26188,0.013352275021067114
26189,0.008785533625685554
26190,0.01338218382577088
26191,0.00808930679895409
26192,0.03124536393637379
26193,0.15631623491992905
26194,0.008908808357246308
26195,0.3990980673630118
26196,0.008858481164573852
26197,0.039800244777526805
26198,0.0862707157118774
26199,0.01438338743542532
26200,0.020330441777543437
26201,0.014012869018810664
26202,0.013005416478290618
26203,0.035326940020519754
26204,0.01822853494517093
26205,0.10738230323339767
26206,0.018575395377058698
26207,0.08841958339782101
26208,0.057186269206113326
26209,0.45334810112974633
26210,0.16915732264607686
26211,0.07072677264163806
26212,0.023107960637197653
26213,0.2670998351350238
26214,0.09753113133154971
26215,0.031105141552861267
26216,0.6775704231236999
26217,0.05829873949234922
26218,0.013877659366473631
26219,0.07073794794127967
26220,0.007688086228458591
26221,0.19245243604563686
26222,0.3124161901653265
26223,0.012975006477251376
26224,0.009909045064077941
26225,0.334895018382088
26226,0.010012645460956999
26227,0.012608399508402049
26228,0.0962725294322374
26229,0.03906592205221633
26230,0.3812347955746597
26231,0.017338199625712116
26232,0.008594378921996493
26233,0.00681811613738477
26234,0.5779915612124519
26235,0.04163298192255394
26236,0.12023455731763186
26237,0.00847636949073837
26238,0.011682912927669098
26239,0.014494889298252687
26240,0.009028813164243412
26241,0.025724640378872073
26242,0.10010035623406101
26243,0.010605650243004021
26244,0.7407586857036018
26245,0.008254282240140711
26246,0.017597964369530757
26247,0.030155243333498734
26248,0.00954531426937587
26249,0.3289901611754422
26250,0.06836769622510308
26251,0.006932399812352669
26252,0.012659795950409652
26253,0.019448461716291953
26254,0.025149912956578625
26255,0.031796698956680934
26256,0.09715627418506177
26257,0.010194051356696337
26258,0.014043857107331074
26259,0.012729496090273127
26260,0.009443413109858018
26261,0.2815241375224803
26262,0.3603746862816957
26263,0.008542312144821585
26264,0.8313545768749423
26265,0.48172610852329945
26266,0.02344184613322358
26267,0.01227072863314902
26268,0.019608715683448224
26269,0.36546217000042236
26270,0.022142008684837292
26271,0.008625115498823702
26272,0.08428755827191803
26273,0.01468239345904306
26274,0.05402990748486669
26275,0.10800119061340936
26276,0.5563348904874125
26277,0.7334912728350387
26278,0.01556819821565953
26279,0.386309901175061
26280,0.28616698889940967
26281,0.07457930089773428
26282,0.44710112040133343
26283,0.01651344690950016
26284,0.8144016571318964
26285,0.24993245473248663
26286,0.02931171132258646
26287,0.016177192104419657
26288,0.04047617787461589
26289,0.015982835390034582
26290,0.016521889873865582
26291,0.9576559076727185
26292,0.012648877902087368
26293,0.05134986451918729
26294,0.011327596851493857
26295,0.009147889290723275
26296,0.037456739824546274
26297,0.0552244973454651
26298,0.0066814325518526115
26299,0.04521631973156577
26300,0.02178411366995646
26301,0.007211799637719407
26302,0.013443412590923229
26303,0.0297823937945166
26304,0.00918713415434112
26305,0.058989427302230765
26306,0.5919578447412818
26307,0.030520339323796362
26308,0.5876217685172629
26309,0.010776276507228016
26310,0.410597560833744
26311,0.10570783342243735
26312,0.017025342311580337
26313,0.3310039856867062
26314,0.005985757499732618
26315,0.09847017333491064
26316,0.008637651578319949
26317,0.008172695674661841
26318,0.017416800723147906
26319,0.06340370157528186
26320,0.017783092301159622
26321,0.7564998121727323
26322,0.019640429368834353
26323,0.11880554900557941
26324,0.0640125137829584
26325,0.018755088107271615
26326,0.024260075438908214
26327,0.2173424049897357
26328,0.43177664832291124
26329,0.007906168010855055
26330,0.048154875022140026
26331,0.028446903987312894
26332,0.055452917558054225
26333,0.014271679367765164
26334,0.016458943121448605
26335,0.01273123827796723
26336,0.06735243688987164
26337,0.00996938915247629
26338,0.008534865622952288
26339,0.04144266780971597
26340,0.012126975135131777
26341,0.011213490848022341
26342,0.006877131687808093
26343,0.24460536633095062
26344,0.4977941991269437
26345,0.016897482622400314
26346,0.04530590433088314
26347,0.07066061427609945
26348,0.01356186461370055
26349,0.6631452696399253
26350,0.3138241018456506
26351,0.053234234900760194
26352,0.047261916779539795
26353,0.8523194548343441
26354,0.007898347186688049
26355,0.01211897663472866
26356,0.012159792964659369
26357,0.04417144576247862
26358,0.40827974797368294
26359,0.010990171278583026
26360,0.015008456609546608
26361,0.26932384860162584
26362,0.1978781090631896
26363,0.05491848301382651
26364,0.008700934334855177
26365,0.6584037390334361
26366,0.013084442939842084
26367,0.06486607431083398
26368,0.07153701411150001
26369,0.01756498204501799
26370,0.21669780764656715
26371,0.8446419500456768
26372,0.5399857611478079
26373,0.10712119401026718
26374,0.089138112377816
26375,0.19267619045131262
26376,0.11202891098974431
26377,0.22715841372921883
26378,0.009046834587086503
26379,0.0865908512410859
26380,0.022166223564234706
26381,0.605414094231478
26382,0.008547121887067447
26383,0.04120722394115238
26384,0.008910919219794707
26385,0.06393448644049905
26386,0.02187678213429155
26387,0.01094194065390568
26388,0.017073049467333574
26389,0.007842821982795222
26390,0.010368361934086828
26391,0.01534175666139128
26392,0.08238952884042636
26393,0.01727353512669318
26394,0.019980415378515318
26395,0.14289031693730112
26396,0.006607209862120549
26397,0.03771938575857205
26398,0.03052412441657822
26399,0.07950404681568364
26400,0.016017823482480726
26401,0.23054370058595622
26402,0.009302040183279755
26403,0.7607557641281997
26404,0.02484273149120163
26405,0.05374731095684541
26406,0.010161252700216917
26407,0.0848588341483825
26408,0.027926708321417554
26409,0.11057377432207702
26410,0.2731665103852336
26411,0.019079152395982756
26412,0.6824021817404267
26413,0.029189699150025318
26414,0.0439058304001189
26415,0.06635495621891341
26416,0.06848354522678461
26417,0.2585396295999935
26418,0.01008121985178521
26419,0.04796691301292438
26420,0.8970304106934586
26421,0.01159664285405666
26422,0.01275514251730347
26423,0.7104896532290864
26424,0.4359635988940584
26425,0.011686666716317419
26426,0.040400527895460094
26427,0.021054877463034506
26428,0.2196444522261844
26429,0.041132357536802444
26430,0.3577201044468133
26431,0.07984589451825154
26432,0.011132484404921848
26433,0.0466399655207377
26434,0.35216621191064224
26435,0.03093402309792434
26436,0.006799615622257651
26437,0.04731363240950786
26438,0.05438297602289838
26439,0.7337462439227762
26440,0.012276405254322657
26441,0.00645738613433601
26442,0.041286794355962435
26443,0.1450510815035094
26444,0.7305536491823221
26445,0.017629171722983034
26446,0.11335165576829528
26447,0.09882960521212611
26448,0.06080992219424762
26449,0.4183371077476262
26450,0.6857265213644884
26451,0.006513299791535742
26452,0.09303660170098066
26453,0.02591120966248712
26454,0.11199459806141332
26455,0.009572618717288378
26456,0.1906271541759906
26457,0.09711266562598705
26458,0.008291437949428906
26459,0.011797721774801085
26460,0.02412713175439729
26461,0.00630328095931437
26462,0.011319724076069097
26463,0.025607893852579923
26464,0.05570227580358028
26465,0.027668995604167752
26466,0.03602504881094232
26467,0.010967398642152244
26468,0.014881424353424856
26469,0.17783412396567178
26470,0.01161679552832526
26471,0.6641615330090386
26472,0.027924971554453205
26473,0.02959251587833822
26474,0.011682912927669098
26475,0.015344434361020377
26476,0.009285375947298443
26477,0.28093319084482465
26478,0.00893310227197748
26479,0.02582610711334275
26480,0.01499355456702316
26481,0.027394514038665642
26482,0.06434924853441354
26483,0.06092650780154502
26484,0.021529291246698175
